iso3,country,measure,measure_name,unit,unit_name,year,obs_value,year_date
DMA,Dominica,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,6.58,2022-01-01
DOM,Dominican Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.89,2022-01-01
ECU,Ecuador,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.76,2022-01-01
EGY,Egypt,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.91,2022-01-01
SLV,El Salvador,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.94,2022-01-01
GNQ,Equatorial Guinea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,11.36,2022-01-01
SWZ,Eswatini,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.78,2022-01-01
ETH,Ethiopia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.65,2022-01-01
FRO,Faroe Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,25.16,2022-01-01
GAB,Gabon,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.04,2022-01-01
GMB,Gambia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.14,2022-01-01
GEO,Georgia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.05,2022-01-01
GHA,Ghana,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.71,2022-01-01
GRL,Greenland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,60.04,2022-01-01
GRD,Grenada,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,4.33,2022-01-01
GTM,Guatemala,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.52,2022-01-01
GIN,Guinea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.22,2022-01-01
GNB,Guinea-Bissau,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.82,2022-01-01
GUY,Guyana,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.32,2022-01-01
HTI,Haiti,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.67,2022-01-01
HND,Honduras,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.21,2022-01-01
HKG,Hong Kong (China),DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,5.02,2022-01-01
IND,India,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.71,2022-01-01
IDN,Indonesia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.91,2022-01-01
IRN,Iran,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.9,2022-01-01
IRQ,Iraq,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,3.7,2022-01-01
JAM,Jamaica,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.47,2022-01-01
JOR,Jordan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.8,2022-01-01
KAZ,Kazakhstan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.35,2022-01-01
KEN,Kenya,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.35,2022-01-01
KIR,Kiribati,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.59,2022-01-01
KWT,Kuwait,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.42,2022-01-01
KGZ,Kyrgyzstan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.83,2022-01-01
LAO,Lao People’s Democratic Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.64,2022-01-01
LBN,Lebanon,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.56,2022-01-01
LSO,Lesotho,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.19,2022-01-01
LBR,Liberia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.43,2022-01-01
LBY,Libya,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.37,2022-01-01
MAC,Macau (China),DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,14.52,2022-01-01
MDG,Madagascar,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.69,2022-01-01
MWI,Malawi,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.38,2022-01-01
MYS,Malaysia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.68,2022-01-01
MDV,Maldives,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.5,2022-01-01
MLI,Mali,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.35,2022-01-01
MLT,Malta,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,7.85,2022-01-01
MHL,Marshall Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.28,2022-01-01
MRT,Mauritania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.65,2022-01-01
MUS,Mauritius,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.9,2022-01-01
FSM,Micronesia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.82,2022-01-01
MDA,Moldova,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.17,2022-01-01
MNG,Mongolia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.33,2022-01-01
MAR,Morocco,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.34,2022-01-01
MOZ,Mozambique,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.68,2022-01-01
MMR,Myanmar,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.7,2022-01-01
NAM,Namibia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.62,2022-01-01
NPL,Nepal,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.7,2022-01-01
NIC,Nicaragua,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.66,2022-01-01
NER,Niger,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.4,2022-01-01
NGA,Nigeria,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.66,2022-01-01
MKD,North Macedonia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,3,2022-01-01
OMN,Oman,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.77,2022-01-01
PAK,Pakistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.46,2022-01-01
PLW,Palau,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,4.28,2022-01-01
PAN,Panama,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.73,2022-01-01
PNG,Papua New Guinea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.61,2022-01-01
PRY,Paraguay,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.67,2022-01-01
PER,Peru,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.81,2022-01-01
PHL,Philippines,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.26,2022-01-01
PRI,Puerto Rico,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,19.68,2022-01-01
QAT,Qatar,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,4.75,2022-01-01
ROU,Romania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.4,2022-01-01
RUS,Russia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.02,2022-01-01
RWA,Rwanda,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.05,2022-01-01
KNA,Saint Kitts and Nevis,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,5.54,2022-01-01
LCA,Saint Lucia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,3.35,2022-01-01
WSM,Samoa,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.2,2022-01-01
STP,Sao Tome and Principe,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.37,2022-01-01
SAU,Saudi Arabia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.62,2022-01-01
SEN,Senegal,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.77,2022-01-01
SYC,Seychelles,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,3.81,2022-01-01
SLE,Sierra Leone,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.8,2022-01-01
SGP,Singapore,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,9.2,2022-01-01
SLB,Solomon Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.48,2022-01-01
SOM,Somalia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.47,2022-01-01
ZAF,South Africa,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.71,2022-01-01
LKA,Sri Lanka,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,4.04,2022-01-01
SDN,Sudan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.67,2022-01-01
SUR,Suriname,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.55,2022-01-01
SYR,Syrian Arab Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.53,2022-01-01
TWN,Chinese Taipei,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,9.95,2022-01-01
TJK,Tajikistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.93,2022-01-01
TZA,Tanzania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.88,2022-01-01
THA,Thailand,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.1,2022-01-01
TLS,Timor-Leste,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.28,2022-01-01
TGO,Togo,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.01,2022-01-01
TON,Tonga,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.81,2022-01-01
TTO,Trinidad and Tobago,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,15.83,2022-01-01
TUN,Tunisia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.72,2022-01-01
TKM,Turkmenistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,2.63,2022-01-01
TCA,Turks and Caicos Islands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,15.77,2022-01-01
TUV,Tuvalu,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,4.25,2022-01-01
UGA,Uganda,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.82,2022-01-01
UKR,Ukraine,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.97,2022-01-01
ARE,United Arab Emirates,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,5.28,2022-01-01
URY,Uruguay,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.44,2022-01-01
UZB,Uzbekistan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.12,2022-01-01
VUT,Vanuatu,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.51,2022-01-01
VNM,Viet Nam,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.06,2022-01-01
ZMB,Zambia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.33,2022-01-01
ZWE,Zimbabwe,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,0.78,2022-01-01
OECD_KEY_PART,OECD Key Partners,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2022,1.09,2022-01-01
AUS,Australia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,1.49,2021-01-01
AUT,Austria,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.89,2021-01-01
BEL,Belgium,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,5.83,2021-01-01
CAN,Canada,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,1.89,2021-01-01
CHL,Chile,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,0.56,2021-01-01
COL,Colombia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.47,2021-01-01
CRI,Costa Rica,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.66,2021-01-01
CZE,Czechia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,4.34,2021-01-01
DNK,Denmark,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.22,2021-01-01
EST,Estonia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.19,2021-01-01
FIN,Finland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,1.31,2021-01-01
FRA,France,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,5.28,2021-01-01
DEU,Germany,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,5.92,2021-01-01
HUN,Hungary,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.07,2021-01-01
ISL,Iceland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,4.42,2021-01-01
IRL,Ireland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,5.48,2021-01-01
ISR,Israel,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.41,2021-01-01
ITA,Italy,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,7.47,2021-01-01
JPN,Japan,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,5.84,2021-01-01
KOR,South Korea,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.79,2021-01-01
LVA,Latvia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.3,2021-01-01
LTU,Lithuania,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.28,2021-01-01
LUX,Luxembourg,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,7.1,2021-01-01
MEX,Mexico,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,1.92,2021-01-01
NLD,Netherlands,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,11.88,2021-01-01
NZL,New Zealand,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,1.84,2021-01-01
NOR,Norway,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,4.2,2021-01-01
POL,Poland,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.78,2021-01-01
PRT,Portugal,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,2.35,2021-01-01
SVK,Slovak Republic,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.83,2021-01-01
SVN,Slovenia,DMC_PROD,"Non-energy material productivity, GDP per unit of DMC",USD_KG,US dollars per kilogramme,2021,3.99,2021-01-01
